dataset,seed,arm,k,p,budget,mean_weight,amplification,balanced,f1
20News,0,spectral,4,0.2,1000.0,3.0,2.658629875008537,0.6575867861142217,0.7096774193548387
20News,0,spectral,4,0.2,10000.0,3.0,2.658629875008537,0.6575867861142217,0.7096774193548387
20News,0,spectral,4,0.2,inf,3.0,2.658629875008537,0.6575867861142217,0.7096774193548387
20News,0,spectral,8,0.0,1000.0,2.875,1.0,0.7135988241881299,0.768025078369906
20News,0,spectral,8,0.0,10000.0,2.875,1.0,0.7135988241881299,0.768025078369906
20News,0,spectral,8,0.0,inf,2.875,1.0,0.7135988241881299,0.768025078369906
20News,0,spectral,8,0.01,1000.0,2.875,1.0394491813603526,0.7135988241881299,0.768025078369906
20News,0,spectral,8,0.01,10000.0,2.875,1.0394491813603526,0.7135988241881299,0.768025078369906
20News,0,spectral,8,0.01,inf,2.875,1.0394491813603526,0.7135988241881299,0.768025078369906
20News,0,spectral,8,0.05,1000.0,2.875,1.222586292169929,0.7135988241881299,0.768025078369906
20News,0,spectral,8,0.05,10000.0,2.875,1.222586292169929,0.7135988241881299,0.768025078369906
20News,0,spectral,8,0.05,inf,2.875,1.222586292169929,0.7135988241881299,0.768025078369906
20News,0,spectral,8,0.1,1000.0,2.875,1.5258131718077097,0.7135988241881299,0.768025078369906
20News,0,spectral,8,0.1,10000.0,2.875,1.5258131718077097,0.7135988241881299,0.768025078369906
20News,0,spectral,8,0.1,inf,2.875,1.5258131718077097,0.7135988241881299,0.768025078369906
20News,0,spectral,8,0.2,1000.0,2.875,2.5659107984427285,0.7135988241881299,0.768025078369906
20News,0,spectral,8,0.2,10000.0,2.875,2.5659107984427285,0.7135988241881299,0.768025078369906
20News,0,spectral,8,0.2,inf,2.875,2.5659107984427285,0.7135988241881299,0.768025078369906
20News,0,spectral,16,0.0,1000.0,3.0,1.0,0.7605123180291153,0.8075117370892019
20News,0,spectral,16,0.0,10000.0,3.0,1.0,0.7605123180291153,0.8075117370892019
20News,0,spectral,16,0.0,inf,3.0,1.0,0.7605123180291153,0.8075117370892019
20News,0,spectral,16,0.01,1000.0,3.0,1.04121934845112,0.7695058790593505,0.8120063191153238
20News,0,spectral,16,0.01,10000.0,3.0,1.04121934845112,0.7605123180291153,0.8075117370892019
20News,0,spectral,16,0.01,inf,3.0,1.04121934845112,0.7605123180291153,0.8075117370892019
20News,0,spectral,16,0.05,1000.0,3.0,1.233909699083715,0.756739921612542,0.8043818466353677
20News,0,spectral,16,0.05,10000.0,3.0,1.233909699083715,0.7605123180291153,0.8075117370892019
20News,0,spectral,16,0.05,inf,3.0,1.233909699083715,0.7605123180291153,0.8075117370892019
20News,0,spectral,16,0.1,1000.0,3.0,1.557062077658345,0.7824678051511758,0.8233438485804416
20News,0,spectral,16,0.1,10000.0,3.0,1.557062077658345,0.7605123180291153,0.8075117370892019
20News,0,spectral,16,0.1,inf,3.0,1.557062077658345,0.7605123180291153,0.8075117370892019
20News,0,spectral,16,0.2,1000.0,3.0,2.692439041049108,0.7503569428891377,0.8006230529595015
20News,0,spectral,16,0.2,10000.0,3.0,2.692439041049108,0.7605123180291153,0.8075117370892019
20News,0,spectral,16,0.2,inf,3.0,2.692439041049108,0.7605123180291153,0.8075117370892019
20News,0,spectral,32,0.0,1000.0,2.90625,1.0,0.7627309630459127,0.8006430868167203
20News,0,spectral,32,0.0,10000.0,2.90625,1.0,0.7627309630459127,0.8006430868167203
20News,0,spectral,32,0.0,inf,2.90625,1.0,0.7627309630459127,0.8006430868167203
20News,0,spectral,32,0.01,1000.0,2.90625,1.0398946932120559,0.7627309630459127,0.8006430868167203
20News,0,spectral,32,0.01,10000.0,2.90625,1.0398946932120559,0.7568309070548712,0.7961476725521669
20News,0,spectral,32,0.01,inf,2.90625,1.0398946932120559,0.7627309630459127,0.8006430868167203
20News,0,spectral,32,0.05,1000.0,2.90625,1.2255147594752187,0.7627309630459127,0.8006430868167203
20News,0,spectral,32,0.05,10000.0,2.90625,1.2255147594752187,0.7627309630459127,0.8006430868167203
20News,0,spectral,32,0.05,inf,2.90625,1.2255147594752187,0.7627309630459127,0.8006430868167203
20News,0,spectral,32,0.1,1000.0,2.90625,1.534183414446273,0.7627309630459127,0.8006430868167203
20News,0,spectral,32,0.1,10000.0,2.90625,1.534183414446273,0.7627309630459127,0.8006430868167203
20News,0,spectral,32,0.1,inf,2.90625,1.534183414446273,0.7627309630459127,0.8006430868167203
20News,0,spectral,32,0.2,1000.0,2.90625,2.6024093299638,0.7627309630459127,0.8006430868167203
20News,0,spectral,32,0.2,10000.0,2.90625,2.6024093299638,0.7627309630459127,0.8006430868167203
20News,0,spectral,32,0.2,inf,2.90625,2.6024093299638,0.7627309630459127,0.8006430868167203
20News,0,spectral,64,0.0,1000.0,2.9375,1.0,0.7835246360582306,0.8143322475570033
20News,0,spectral,64,0.0,10000.0,2.9375,1.0,0.7776245800671893,0.8097560975609757
20News,0,spectral,64,0.0,inf,2.9375,1.0,0.7835246360582306,0.8143322475570033
20News,0,spectral,64,0.01,1000.0,2.9375,1.0403167185126436,0.7835246360582306,0.8143322475570033
20News,0,spectral,64,0.01,10000.0,2.9375,1.0403167185126436,0.7792693169092945,0.8116883116883117
20News,0,spectral,64,0.01,inf,2.9375,1.0403167185126436,0.7835246360582306,0.8143322475570033
20News,0,spectral,64,0.05,1000.0,2.9375,1.2277054157122032,0.7835246360582306,0.8143322475570033
20News,0,spectral,64,0.05,10000.0,2.9375,1.2277054157122032,0.7474454087346025,0.7837398373983739
20News,0,spectral,64,0.05,inf,2.9375,1.2277054157122032,0.7835246360582306,0.8143322475570033
20News,0,spectral,64,0.1,1000.0,2.9375,1.538557823605616,0.7835246360582306,0.8143322475570033
20News,0,spectral,64,0.1,10000.0,2.9375,1.538557823605616,0.7846864501679731,0.8168557536466775
20News,0,spectral,64,0.1,inf,2.9375,1.538557823605616,0.7835246360582306,0.8143322475570033
20News,0,spectral,64,0.2,1000.0,2.9375,2.607420941192541,0.7835246360582306,0.8143322475570033
20News,0,spectral,64,0.2,10000.0,2.9375,2.607420941192541,0.7844904815229563,0.8131147540983606
20News,0,spectral,64,0.2,inf,2.9375,2.607420941192541,0.7835246360582306,0.8143322475570033
20News,0,spectral,128,0.0,1000.0,2.9296875,1.0,0.7882628779395296,0.8163934426229508
20News,0,spectral,128,0.0,10000.0,2.9296875,1.0,0.7748180291153415,0.8052373158756138
20News,0,spectral,128,0.0,inf,2.9296875,1.0,0.7882628779395296,0.8163934426229508
20News,0,spectral,128,0.01,1000.0,2.9296875,1.0401878715349993,0.7882628779395296,0.8163934426229508
20News,0,spectral,128,0.01,10000.0,2.9296875,1.0401878715349993,0.7875839865621501,0.8132231404958677
20News,0,spectral,128,0.01,inf,2.9296875,1.0401878715349993,0.7882628779395296,0.8163934426229508
20News,0,spectral,128,0.05,1000.0,2.9296875,1.2264423108210118,0.7882628779395296,0.8163934426229508
20News,0,spectral,128,0.05,10000.0,2.9296875,1.2264423108210118,0.7757838745800671,0.8039538714991763
20News,0,spectral,128,0.05,inf,2.9296875,1.2264423108210118,0.7882628779395296,0.8163934426229508
20News,0,spectral,128,0.1,1000.0,2.9296875,1.5337036299499314,0.7882628779395296,0.8163934426229508
20News,0,spectral,128,0.1,10000.0,2.9296875,1.5337036299499314,0.7877799552071668,0.8169934640522876
20News,0,spectral,128,0.1,inf,2.9296875,1.5337036299499314,0.7882628779395296,0.8163934426229508
20News,0,spectral,128,0.2,1000.0,2.9296875,2.5781815620517725,0.7882628779395296,0.8163934426229508
20News,0,spectral,128,0.2,10000.0,2.9296875,2.5781815620517725,0.7705627099664054,0.802610114192496
20News,0,spectral,128,0.2,inf,2.9296875,2.5781815620517725,0.7882628779395296,0.8163934426229508
20News,0,random_live,4,0.0,1000.0,2.75,1.0,0.5607712765957447,0.6470588235294118
20News,0,random_live,4,0.0,10000.0,2.75,1.0,0.5607712765957447,0.6470588235294118
20News,0,random_live,4,0.0,inf,2.75,1.0,0.5607712765957447,0.6470588235294118
20News,0,random_live,4,0.01,1000.0,2.75,1.0376674465934355,0.5607712765957447,0.6470588235294118
20News,0,random_live,4,0.01,10000.0,2.75,1.0376674465934355,0.5607712765957447,0.6470588235294118
20News,0,random_live,4,0.01,inf,2.75,1.0376674465934355,0.5607712765957447,0.6470588235294118
20News,0,random_live,4,0.05,1000.0,2.75,1.2109212307371928,0.5607712765957447,0.6470588235294118
20News,0,random_live,4,0.05,10000.0,2.75,1.2109212307371928,0.5607712765957447,0.6470588235294118
20News,0,random_live,4,0.05,inf,2.75,1.2109212307371928,0.5607712765957447,0.6470588235294118
20News,0,random_live,4,0.1,1000.0,2.75,1.4928573929484261,0.5607712765957447,0.6470588235294118
20News,0,random_live,4,0.1,10000.0,2.75,1.4928573929484261,0.5607712765957447,0.6470588235294118
20News,0,random_live,4,0.1,inf,2.75,1.4928573929484261,0.5607712765957447,0.6470588235294118
20News,0,random_live,4,0.2,1000.0,2.75,2.428112833822826,0.5607712765957447,0.6470588235294118
20News,0,random_live,4,0.2,10000.0,2.75,2.428112833822826,0.5607712765957447,0.6470588235294118
20News,0,random_live,4,0.2,inf,2.75,2.428112833822826,0.5607712765957447,0.6470588235294118
20News,0,random_live,8,0.0,1000.0,2.75,1.0,0.5775965845464726,0.6497622820919176
20News,0,random_live,8,0.0,10000.0,2.75,1.0,0.5775965845464726,0.6497622820919176
20News,0,random_live,8,0.0,inf,2.75,1.0,0.5775965845464726,0.6497622820919176
20News,0,random_live,8,0.01,1000.0,2.75,1.0376674465934355,0.5775965845464726,0.6497622820919176
20News,0,random_live,8,0.01,10000.0,2.75,1.0376674465934355,0.5775965845464726,0.6497622820919176
20News,0,random_live,8,0.01,inf,2.75,1.0376674465934355,0.5775965845464726,0.6497622820919176
20News,0,random_live,8,0.05,1000.0,2.75,1.2109212307371928,0.5775965845464726,0.6497622820919176
20News,0,random_live,8,0.05,10000.0,2.75,1.2109212307371928,0.5775965845464726,0.6497622820919176
20News,0,random_live,8,0.05,inf,2.75,1.2109212307371928,0.5775965845464726,0.6497622820919176
20News,0,random_live,8,0.1,1000.0,2.75,1.4928573929484261,0.5775965845464726,0.6497622820919176
20News,0,random_live,8,0.1,10000.0,2.75,1.4928573929484261,0.5775965845464726,0.6497622820919176
20News,0,random_live,8,0.1,inf,2.75,1.4928573929484261,0.5775965845464726,0.6497622820919176
20News,0,random_live,8,0.2,1000.0,2.75,2.428112833822826,0.5775965845464726,0.6497622820919176
20News,0,random_live,8,0.2,10000.0,2.75,2.428112833822826,0.5775965845464726,0.6497622820919176
20News,0,random_live,8,0.2,inf,2.75,2.428112833822826,0.5775965845464726,0.6497622820919176
20News,0,random_live,16,0.0,1000.0,2.5625,1.0,0.6692959126539753,0.7287066246056783
20News,0,random_live,16,0.0,10000.0,2.5625,1.0,0.6572998320268757,0.7154213036565977
20News,0,random_live,16,0.0,inf,2.5625,1.0,0.6572998320268757,0.7154213036565977
20News,0,random_live,16,0.01,1000.0,2.5625,1.0350528391437552,0.6572998320268757,0.7154213036565977
20News,0,random_live,16,0.01,10000.0,2.5625,1.0350528391437552,0.6572998320268757,0.7154213036565977
20News,0,random_live,16,0.01,inf,2.5625,1.0350528391437552,0.6572998320268757,0.7154213036565977
20News,0,random_live,16,0.05,1000.0,2.5625,1.1951563150770512,0.6237402015677491,0.6967340590979783
20News,0,random_live,16,0.05,10000.0,2.5625,1.1951563150770512,0.6572998320268757,0.7154213036565977
20News,0,random_live,16,0.05,inf,2.5625,1.1951563150770512,0.6572998320268757,0.7154213036565977
20News,0,random_live,16,0.1,1000.0,2.5625,1.4522206855502258,0.670548712206047,0.7214170692431562
20News,0,random_live,16,0.1,10000.0,2.5625,1.4522206855502258,0.6572998320268757,0.7154213036565977
20News,0,random_live,16,0.1,inf,2.5625,1.4522206855502258,0.6572998320268757,0.7154213036565977
20News,0,random_live,16,0.2,1000.0,2.5625,2.28186257769278,0.6674552071668534,0.7220447284345048
20News,0,random_live,16,0.2,10000.0,2.5625,2.28186257769278,0.6572998320268757,0.7154213036565977
20News,0,random_live,16,0.2,inf,2.5625,2.28186257769278,0.6572998320268757,0.7154213036565977
20News,0,random_live,32,0.0,1000.0,2.6875,1.0,0.6838885778275476,0.7169179229480737
20News,0,random_live,32,0.0,10000.0,2.6875,1.0,0.7005319148936171,0.742671009771987
20News,0,random_live,32,0.0,inf,2.6875,1.0,0.6838885778275476,0.7169179229480737
20News,0,random_live,32,0.01,1000.0,2.6875,1.0368055765603248,0.6838885778275476,0.7169179229480737
20News,0,random_live,32,0.01,10000.0,2.6875,1.0368055765603248,0.6838885778275476,0.7169179229480737
20News,0,random_live,32,0.01,inf,2.6875,1.0368055765603248,0.6838885778275476,0.7169179229480737
20News,0,random_live,32,0.05,1000.0,2.6875,1.205955038265306,0.6838885778275476,0.7169179229480737
20News,0,random_live,32,0.05,10000.0,2.6875,1.205955038265306,0.6838885778275476,0.7169179229480737
20News,0,random_live,32,0.05,inf,2.6875,1.205955038265306,0.6838885778275476,0.7169179229480737
20News,0,random_live,32,0.1,1000.0,2.6875,1.4807779839641468,0.6838885778275476,0.7169179229480737
20News,0,random_live,32,0.1,10000.0,2.6875,1.4807779839641468,0.6838885778275476,0.7169179229480737
20News,0,random_live,32,0.1,inf,2.6875,1.4807779839641468,0.6838885778275476,0.7169179229480737
20News,0,random_live,32,0.2,1000.0,2.6875,2.3894371969127786,0.6838885778275476,0.7169179229480737
20News,0,random_live,32,0.2,10000.0,2.6875,2.3894371969127786,0.6614501679731243,0.7019867549668874
20News,0,random_live,32,0.2,inf,2.6875,2.3894371969127786,0.6838885778275476,0.7169179229480737
20News,0,random_live,64,0.0,1000.0,2.859375,1.0,0.7298362262038074,0.760797342192691
20News,0,random_live,64,0.0,10000.0,2.859375,1.0,0.7329297312430012,0.7604690117252931
20News,0,random_live,64,0.0,inf,2.859375,1.0,0.7298362262038074,0.760797342192691
20News,0,random_live,64,0.01,1000.0,2.859375,1.0392002027632299,0.7298362262038074,0.760797342192691
20News,0,random_live,64,0.01,10000.0,2.859375,1.0392002027632299,0.733412653975364,0.7596638655462185
20News,0,random_live,64,0.01,inf,2.859375,1.0392002027632299,0.7298362262038074,0.760797342192691
20News,0,random_live,64,0.05,1000.0,2.859375,1.2203228309818823,0.7298362262038074,0.760797342192691
20News,0,random_live,64,0.05,10000.0,2.859375,1.2203228309818823,0.7367021276595744,0.7638190954773869
20News,0,random_live,64,0.05,inf,2.859375,1.2203228309818823,0.7298362262038074,0.760797342192691
20News,0,random_live,64,0.1,1000.0,2.859375,1.5174593414096145,0.7298362262038074,0.760797342192691
20News,0,random_live,64,0.1,10000.0,2.859375,1.5174593414096145,0.7298362262038074,0.760797342192691
20News,0,random_live,64,0.1,inf,2.859375,1.5174593414096145,0.7298362262038074,0.760797342192691
20News,0,random_live,64,0.2,1000.0,2.859375,2.517182057236527,0.7298362262038074,0.760797342192691
20News,0,random_live,64,0.2,10000.0,2.859375,2.517182057236527,0.7452127659574468,0.7689713322091062
20News,0,random_live,64,0.2,inf,2.859375,2.517182057236527,0.7298362262038074,0.760797342192691
20News,0,random_live,128,0.0,1000.0,2.953125,1.0,0.7938759798432251,0.8252427184466019
20News,0,random_live,128,0.0,10000.0,2.953125,1.0,0.792035274356103,0.819672131147541
20News,0,random_live,128,0.0,inf,2.953125,1.0,0.7938759798432251,0.8252427184466019
20News,0,random_live,128,0.01,1000.0,2.953125,1.0405132319666972,0.7938759798432251,0.8252427184466019
20News,0,random_live,128,0.01,10000.0,2.953125,1.0405132319666972,0.7821668533034715,0.8079470198675497
20News,0,random_live,128,0.01,inf,2.953125,1.0405132319666972,0.7938759798432251,0.8252427184466019
20News,0,random_live,128,0.05,1000.0,2.953125,1.2283671679768846,0.7938759798432251,0.8252427184466019
20News,0,random_live,128,0.05,10000.0,2.953125,1.2283671679768846,0.7861352183650616,0.8150572831423896
20News,0,random_live,128,0.05,inf,2.953125,1.2283671679768846,0.7938759798432251,0.8252427184466019
20News,0,random_live,128,0.1,1000.0,2.953125,1.5385370347676899,0.7938759798432251,0.8252427184466019
20News,0,random_live,128,0.1,10000.0,2.953125,1.5385370347676899,0.7703667413213886,0.7986798679867987
20News,0,random_live,128,0.1,inf,2.953125,1.5385370347676899,0.7938759798432251,0.8252427184466019
20News,0,random_live,128,0.2,1000.0,2.953125,2.594541868724814,0.7938759798432251,0.8252427184466019
20News,0,random_live,128,0.2,10000.0,2.953125,2.594541868724814,0.7866181410974245,0.8144499178981938
20News,0,random_live,128,0.2,inf,2.953125,2.594541868724814,0.7938759798432251,0.8252427184466019
20News,1,spectral,4,0.0,1000.0,2.5,1.0,0.6303545980383938,0.7
20News,1,spectral,4,0.0,10000.0,2.5,1.0,0.6303545980383938,0.7
20News,1,spectral,4,0.0,inf,2.5,1.0,0.6303545980383938,0.7
20News,1,spectral,4,0.01,1000.0,2.5,1.0342434144531873,0.6139310364098696,0.6904024767801857
20News,1,spectral,4,0.01,10000.0,2.5,1.0342434144531873,0.6303545980383938,0.7
20News,1,spectral,4,0.01,inf,2.5,1.0342434144531873,0.6303545980383938,0.7
20News,1,spectral,4,0.05,1000.0,2.5,1.1917885776759682,0.6303545980383938,0.7
20News,1,spectral,4,0.05,10000.0,2.5,1.1917885776759682,0.6303545980383938,0.7
20News,1,spectral,4,0.05,inf,2.5,1.1917885776759682,0.6303545980383938,0.7
20News,1,spectral,4,0.1,1000.0,2.5,1.448478694723574,0.6303545980383938,0.7
20News,1,spectral,4,0.1,10000.0,2.5,1.448478694723574,0.6303545980383938,0.7
20News,1,spectral,4,0.1,inf,2.5,1.448478694723574,0.6303545980383938,0.7
20News,1,spectral,4,0.2,1000.0,2.5,2.3041458916740654,0.62629586162573,0.6919431279620853
20News,1,spectral,4,0.2,10000.0,2.5,2.3041458916740654,0.6303545980383938,0.7
20News,1,spectral,4,0.2,inf,2.5,2.3041458916740654,0.6303545980383938,0.7
20News,1,spectral,8,0.0,1000.0,2.625,1.0,0.6734288987621203,0.7363494539781591
20News,1,spectral,8,0.0,10000.0,2.625,1.0,0.6734288987621203,0.7363494539781591
20News,1,spectral,8,0.0,inf,2.625,1.0,0.6734288987621203,0.7363494539781591
20News,1,spectral,8,0.01,1000.0,2.625,1.0360020138678054,0.6734288987621203,0.7363494539781591
20News,1,spectral,8,0.01,10000.0,2.625,1.0360020138678054,0.6734288987621203,0.7363494539781591
20News,1,spectral,8,0.01,inf,2.625,1.0360020138678054,0.6734288987621203,0.7363494539781591
20News,1,spectral,8,0.05,1000.0,2.625,1.2027703300708037,0.6734288987621203,0.7363494539781591
20News,1,spectral,8,0.05,10000.0,2.625,1.2027703300708037,0.6734288987621203,0.7363494539781591
20News,1,spectral,8,0.05,inf,2.625,1.2027703300708037,0.6734288987621203,0.7363494539781591
20News,1,spectral,8,0.1,1000.0,2.625,1.4780207275655612,0.6734288987621203,0.7363494539781591
20News,1,spectral,8,0.1,10000.0,2.625,1.4780207275655612,0.6734288987621203,0.7363494539781591
20News,1,spectral,8,0.1,inf,2.625,1.4780207275655612,0.6734288987621203,0.7363494539781591
20News,1,spectral,8,0.2,1000.0,2.625,2.419404412266921,0.6734288987621203,0.7363494539781591
20News,1,spectral,8,0.2,10000.0,2.625,2.419404412266921,0.6734288987621203,0.7363494539781591
20News,1,spectral,8,0.2,inf,2.625,2.419404412266921,0.6734288987621203,0.7363494539781591
20News,1,spectral,16,0.0,1000.0,3.0625,1.0,0.6966356498169726,0.7492063492063492
20News,1,spectral,16,0.0,10000.0,3.0625,1.0,0.7183195014949563,0.7697160883280757
20News,1,spectral,16,0.0,inf,3.0625,1.0,0.7183195014949563,0.7697160883280757
20News,1,spectral,16,0.01,1000.0,3.0625,1.0420753564861824,0.6966356498169726,0.7492063492063492
20News,1,spectral,16,0.01,10000.0,3.0625,1.0420753564861824,0.7183195014949563,0.7697160883280757
20News,1,spectral,16,0.01,inf,3.0625,1.0420753564861824,0.7183195014949563,0.7697160883280757
20News,1,spectral,16,0.05,1000.0,3.0625,1.238692862349021,0.7074775756559644,0.759493670886076
20News,1,spectral,16,0.05,10000.0,3.0625,1.238692862349021,0.7183195014949563,0.7697160883280757
20News,1,spectral,16,0.05,inf,3.0625,1.238692862349021,0.7183195014949563,0.7697160883280757
20News,1,spectral,16,0.1,1000.0,3.0625,1.5681567522145583,0.7062760220191691,0.7567567567567568
20News,1,spectral,16,0.1,10000.0,3.0625,1.5681567522145583,0.7183195014949563,0.7697160883280757
20News,1,spectral,16,0.1,inf,3.0625,1.5681567522145583,0.7183195014949563,0.7697160883280757
20News,1,spectral,16,0.2,1000.0,3.0625,2.723430776586298,0.7142607650822925,0.7623604465709729
20News,1,spectral,16,0.2,10000.0,3.0625,2.723430776586298,0.7183195014949563,0.7697160883280757
20News,1,spectral,16,0.2,inf,3.0625,2.723430776586298,0.7183195014949563,0.7697160883280757
20News,1,spectral,32,0.0,1000.0,3.15625,1.0,0.7346103333612765,0.7712418300653595
20News,1,spectral,32,0.0,10000.0,3.15625,1.0,0.7346103333612765,0.7712418300653595
20News,1,spectral,32,0.0,inf,3.15625,1.0,0.7346103333612765,0.7712418300653595
20News,1,spectral,32,0.01,1000.0,3.15625,1.0433884440490973,0.7346103333612765,0.7712418300653595
20News,1,spectral,32,0.01,10000.0,3.15625,1.0433884440490973,0.7109495068041467,0.7584
20News,1,spectral,32,0.01,inf,3.15625,1.0433884440490973,0.7346103333612765,0.7712418300653595
20News,1,spectral,32,0.05,1000.0,3.15625,1.246746147438567,0.7346103333612765,0.7712418300653595
20News,1,spectral,32,0.05,10000.0,3.15625,1.246746147438567,0.717439293598234,0.7569331158238173
20News,1,spectral,32,0.05,inf,3.15625,1.246746147438567,0.7346103333612765,0.7712418300653595
20News,1,spectral,32,0.1,1000.0,3.15625,1.5893285424179822,0.7346103333612765,0.7712418300653595
20News,1,spectral,32,0.1,10000.0,3.15625,1.5893285424179822,0.7346103333612765,0.7712418300653595
20News,1,spectral,32,0.1,inf,3.15625,1.5893285424179822,0.7346103333612765,0.7712418300653595
20News,1,spectral,32,0.2,1000.0,3.15625,2.8021907656580827,0.7346103333612765,0.7712418300653595
20News,1,spectral,32,0.2,10000.0,3.15625,2.8021907656580827,0.7109495068041467,0.7584
20News,1,spectral,32,0.2,inf,3.15625,2.8021907656580827,0.7346103333612765,0.7712418300653595
20News,1,spectral,64,0.0,1000.0,2.84375,1.0,0.7403246989130131,0.7806451612903226
20News,1,spectral,64,0.0,10000.0,2.84375,1.0,0.7309777293430575,0.7770700636942676
20News,1,spectral,64,0.0,inf,2.84375,1.0,0.7403246989130131,0.7806451612903226
20News,1,spectral,64,0.01,1000.0,2.84375,1.0390094538677908,0.7403246989130131,0.7806451612903226
20News,1,spectral,64,0.01,10000.0,2.84375,1.0390094538677908,0.7403246989130131,0.7806451612903226
20News,1,spectral,64,0.01,inf,2.84375,1.0390094538677908,0.7403246989130131,0.7806451612903226
20News,1,spectral,64,0.05,1000.0,2.84375,1.219829058855685,0.7403246989130131,0.7806451612903226
20News,1,spectral,64,0.05,10000.0,2.84375,1.219829058855685,0.741980328052086,0.782608695652174
20News,1,spectral,64,0.05,inf,2.84375,1.219829058855685,0.7403246989130131,0.7806451612903226
20News,1,spectral,64,0.1,1000.0,2.84375,1.518305118868387,0.7403246989130131,0.7806451612903226
20News,1,spectral,64,0.1,10000.0,2.84375,1.518305118868387,0.7382149942716629,0.7793880837359098
20News,1,spectral,64,0.1,inf,2.84375,1.518305118868387,0.7403246989130131,0.7806451612903226
20News,1,spectral,64,0.2,1000.0,2.84375,2.5353203333105654,0.7403246989130131,0.7806451612903226
20News,1,spectral,64,0.2,10000.0,2.84375,2.5353203333105654,0.7403246989130131,0.7806451612903226
20News,1,spectral,64,0.2,inf,2.84375,2.5353203333105654,0.7403246989130131,0.7806451612903226
20News,1,spectral,128,0.0,1000.0,2.953125,1.0,0.7513272976220415,0.7862969004893964
20News,1,spectral,128,0.0,10000.0,2.953125,1.0,0.7517813731243188,0.7855973813420621
20News,1,spectral,128,0.0,inf,2.953125,1.0,0.7513272976220415,0.7862969004893964
20News,1,spectral,128,0.01,1000.0,2.953125,1.0405146779262155,0.7513272976220415,0.7862969004893964
20News,1,spectral,128,0.01,10000.0,2.953125,1.0405146779262155,0.7380822645094588,0.7702479338842976
20News,1,spectral,128,0.01,inf,2.953125,1.0405146779262155,0.7513272976220415,0.7862969004893964
20News,1,spectral,128,0.05,1000.0,2.953125,1.2284098747917533,0.7513272976220415,0.7862969004893964
20News,1,spectral,128,0.05,10000.0,2.953125,1.2284098747917533,0.7454522592002683,0.7817589576547231
20News,1,spectral,128,0.05,inf,2.953125,1.2284098747917533,0.7513272976220415,0.7862969004893964
20News,1,spectral,128,0.1,1000.0,2.953125,1.5387503938937708,0.7513272976220415,0.7862969004893964
20News,1,spectral,128,0.1,10000.0,2.953125,1.5387503938937708,0.7529829267611143,0.7882736156351792
20News,1,spectral,128,0.1,inf,2.953125,1.5387503938937708,0.7513272976220415,0.7862969004893964
20News,1,spectral,128,0.2,1000.0,2.953125,2.5959505839765042,0.7513272976220415,0.7862969004893964
20News,1,spectral,128,0.2,10000.0,2.953125,2.5959505839765042,0.748763517478414,0.7857142857142857
20News,1,spectral,128,0.2,inf,2.953125,2.5959505839765042,0.7513272976220415,0.7862969004893964
20News,1,random_live,4,0.0,1000.0,2.75,1.0,0.5349358705675246,0.6713483146067416
20News,1,random_live,4,0.0,10000.0,2.75,1.0,0.5349358705675246,0.6713483146067416
20News,1,random_live,4,0.0,inf,2.75,1.0,0.5349358705675246,0.6713483146067416
20News,1,random_live,4,0.01,1000.0,2.75,1.0377137172980335,0.5349358705675246,0.6713483146067416
20News,1,random_live,4,0.01,10000.0,2.75,1.0377137172980335,0.5349358705675246,0.6713483146067416
20News,1,random_live,4,0.01,inf,2.75,1.0377137172980335,0.5349358705675246,0.6713483146067416
20News,1,random_live,4,0.05,1000.0,2.75,1.2122878488129945,0.5349358705675246,0.6713483146067416
20News,1,random_live,4,0.05,10000.0,2.75,1.2122878488129945,0.5349358705675246,0.6713483146067416
20News,1,random_live,4,0.05,inf,2.75,1.2122878488129945,0.5349358705675246,0.6713483146067416
20News,1,random_live,4,0.1,1000.0,2.75,1.4996848849830187,0.5349358705675246,0.6713483146067416
20News,1,random_live,4,0.1,10000.0,2.75,1.4996848849830187,0.5349358705675246,0.6713483146067416
20News,1,random_live,4,0.1,inf,2.75,1.4996848849830187,0.5349358705675246,0.6713483146067416
20News,1,random_live,4,0.2,1000.0,2.75,2.4731917218769204,0.5349358705675246,0.6713483146067416
20News,1,random_live,4,0.2,10000.0,2.75,2.4731917218769204,0.5349358705675246,0.6713483146067416
20News,1,random_live,4,0.2,inf,2.75,2.4731917218769204,0.5349358705675246,0.6713483146067416
20News,1,random_live,8,0.0,1000.0,2.875,1.0,0.5941962165031994,0.676923076923077
20News,1,random_live,8,0.0,10000.0,2.875,1.0,0.5941962165031994,0.676923076923077
20News,1,random_live,8,0.0,inf,2.875,1.0,0.5941962165031994,0.676923076923077
20News,1,random_live,8,0.01,1000.0,2.875,1.0394257333681578,0.5941962165031994,0.676923076923077
20News,1,random_live,8,0.01,10000.0,2.875,1.0394257333681578,0.5941962165031994,0.676923076923077
20News,1,random_live,8,0.01,inf,2.875,1.0394257333681578,0.5941962165031994,0.676923076923077
20News,1,random_live,8,0.05,1000.0,2.875,1.2218541753436067,0.5941962165031994,0.676923076923077
20News,1,random_live,8,0.05,10000.0,2.875,1.2218541753436067,0.5941962165031994,0.676923076923077
20News,1,random_live,8,0.05,inf,2.875,1.2218541753436067,0.5941962165031994,0.676923076923077
20News,1,random_live,8,0.1,1000.0,2.875,1.5218742340954448,0.5941962165031994,0.676923076923077
