String,Order,Type,Importance
IXXYIZ,4,XXYZ,0.0
IXXYIX,4,XXXY,0.0
IXXYII,3,XXY,0.0
ZYIZZZ,5,YZZZZ,0.0
ZYIZZX,5,XYZZZ,0.0
ZYIZZI,4,YZZZ,0.0
ZYIZYY,5,YYYZZ,0.0
XZXXYI,5,XXXYZ,0.0
ZYIZXZ,5,XYZZZ,0.0
XZXXXY,6,XXXXYZ,0.0
ZYIZXX,5,XXYZZ,0.0
IXXXYI,4,XXXY,0.0
IXXXXY,5,XXXXY,0.0
IXXXIY,4,XXXY,0.0
ZYXIZZ,5,XYZZZ,0.0
ZYXIZX,5,XXYZZ,0.0
ZYXIZI,4,XYZZ,0.0
ZYXIYY,5,XYYYZ,0.0
ZYXIXZ,5,XXYZZ,0.0
ZYXIXX,5,XXXYZ,0.0
ZYXIXI,4,XXYZ,0.0
ZYXIIZ,4,XYZZ,0.0
XZXXIY,5,XXXYZ,0.0
ZYXIIX,4,XXYZ,0.0
ZYXIII,3,XYZ,0.0
IXXYZZ,5,XXYZZ,0.0
IXXYZX,5,XXXYZ,0.0
XYYIZY,5,XYYYZ,0.0
IXXIIY,3,XXY,0.0
ZYXXZZ,6,XXYZZZ,0.0
ZYXXZX,6,XXXYZZ,0.0
ZYXXZI,5,XXYZZ,0.0
ZYXXYY,6,XXYYYZ,0.0
ZYXXXZ,6,XXXYZZ,0.0
ZYXXXX,6,XXXXYZ,0.0
ZYXXXI,5,XXXYZ,0.0
ZYXXIZ,5,XXYZZ,0.0
ZYXXIX,5,XXXYZ,0.0
ZYXXII,4,XXYZ,0.0
XYYIYZ,5,XYYYZ,0.0
IXXXZY,5,XXXYZ,0.0
IXXXYZ,5,XXXYZ,0.0
IXXXYX,5,XXXXY,0.0
IXIZYX,4,XXYZ,0.0
IXIZYI,3,XYZ,0.0
IXIZXY,4,XXYZ,0.0
IXIZIY,3,XYZ,0.0
ZYXYZY,6,XYYYZZ,0.0
ZYXYYZ,6,XYYYZZ,0.0
ZYXYYX,6,XXYYYZ,0.0
ZYXYYI,5,XYYYZ,0.0
ZYXYXY,6,XXYYYZ,0.0
ZYXYIY,5,XYYYZ,0.0
IXXIZY,4,XXYZ,0.0
IXXIYZ,4,XXYZ,0.0
IXXIYX,4,XXXY,0.0
IXXIYI,3,XXY,0.0
XYYIYX,5,XXYYY,0.0
IXXIXY,4,XXXY,0.0
ZYXZZZ,6,XYZZZZ,0.0
XYYIYI,4,XYYY,0.0
ZYXZZX,6,XXYZZZ,0.0
ZYXZZI,5,XYZZZ,0.0
ZYXZYY,6,XYYYZZ,0.0
XYYIXY,5,XXYYY,0.0
XYYIIY,4,XYYY,0.0
ZYXZXZ,6,XXYZZZ,0.0
ZYXZXX,6,XXXYZZ,0.0
ZYXZXI,5,XXYZZ,0.0
ZYXZIZ,5,XYZZZ,0.0
XYXZYY,6,XXYYYZ,0.0
ZYXZIX,5,XXYZZ,0.0
ZYXZII,4,XYZZ,0.0
IXIZZY,4,XYZZ,0.0
IXIZYZ,4,XYZZ,0.0
IXIYZI,3,XYZ,0.0
IXIYYY,4,XYYY,0.0
IXIYXZ,4,XXYZ,0.0
IXIYXX,4,XXXY,0.0
IXIYXI,3,XXY,0.0
IXIYIZ,3,XYZ,0.0
IXIYIX,3,XXY,0.0
IXIYII,2,XY,0.0
ZYYIZY,5,YYYZZ,0.0
ZYYIYZ,5,YYYZZ,0.0
ZYYIYX,5,XYYYZ,0.0
ZYYIYI,4,YYYZ,0.0
ZYYIXY,5,XYYYZ,0.0
XYXZXZ,6,XXXYZZ,0.0
XYXZXX,6,XXXXYZ,0.0
ZYYIIY,4,YYYZ,0.0
IXIXYX,4,XXXY,0.0
IXIXYI,3,XXY,0.0
IXIXXY,4,XXXY,0.0
IXIXIY,3,XXY,0.0
XYXZXI,5,XXXYZ,0.0
ZYYXZY,6,XYYYZZ,0.0
ZYYXYZ,6,XYYYZZ,0.0
XYXZIZ,5,XXYZZ,0.0
ZYYXYX,6,XXYYYZ,0.0
ZYYXYI,5,XYYYZ,0.0
ZYYXXY,6,XXYYYZ,0.0
XYXZIX,5,XXXYZ,0.0
ZYYXIY,5,XYYYZ,0.0
XYXZII,4,XXYZ,0.0
IXIYZZ,4,XYZZ,0.0
IXIYZX,4,XXYZ,0.0
ZYYZIY,5,YYYZZ,0.0
XZXYZZ,6,XXYZZZ,0.0
ZYYYZZ,6,YYYZZZ,0.0
ZYYYZX,6,XYYYZZ,0.0
ZYYYZI,5,YYYZZ,0.0
ZYYYYY,6,YYYYYZ,0.0
XZXYZX,6,XXXYZZ,0.0
ZYYYXZ,6,XYYYZZ,0.0
ZYYYXX,6,XXYYYZ,0.0
ZYYYXI,5,XYYYZ,0.0
ZYYYIZ,5,YYYZZ,0.0
ZYYYIX,5,XYYYZ,0.0
ZYYYII,4,YYYZ,0.0
IXIXZY,4,XXYZ,0.0
IXIXYZ,4,XXYZ,0.0
XZXYZI,5,XXYZZ,0.0
XZXYYY,6,XXYYYZ,0.0
IXIIYZ,3,XYZ,0.0
IXIIYX,3,XXY,0.0
IXIIYI,2,XY,0.0
IXIIXY,3,XXY,0.0
XZXYXZ,6,XXXYZZ,0.0
IXIIIY,2,XY,0.0
XZXYXX,6,XXXXYZ,0.0
ZYYZZY,6,YYYZZZ,0.0
XZXYXI,5,XXXYZ,0.0
ZYYZYZ,6,YYYZZZ,0.0
ZYYZYX,6,XYYYZZ,0.0
ZYYZYI,5,YYYZZ,0.0
XZXYIZ,5,XXYZZ,0.0
ZYYZXY,6,XYYYZZ,0.0
XYXYYI,5,XXYYY,0.0
XYXYXY,6,XXXYYY,0.0
IIZZIY,3,YZZ,0.0
XYXYIY,5,XXYYY,0.0
ZYZIZZ,5,YZZZZ,0.0
ZYZIZX,5,XYZZZ,0.0
ZYZIZI,4,YZZZ,0.0
ZYZIYY,5,YYYZZ,0.0
XZXZZY,6,XXYZZZ,0.0
XZXZYZ,6,XXYZZZ,0.0
ZYZIXZ,5,XYZZZ,0.0
ZYZIXX,5,XXYZZ,0.0
ZYZIXI,4,XYZZ,0.0
ZYZIIZ,4,YZZZ,0.0
ZYZIIX,4,XYZZ,0.0
ZYZIII,3,YZZ,0.0
IXIIZY,3,XYZ,0.0
IIZYII,2,YZ,0.0
ZYZXZZ,6,XYZZZZ,0.0
ZYZXZX,6,XXYZZZ,0.0
ZYZXZI,5,XYZZZ,0.0
ZYZXYY,6,XYYYZZ,0.0
ZYZXXZ,6,XXYZZZ,0.0
ZYZXXX,6,XXXYZZ,0.0
ZYZXXI,5,XXYZZ,0.0
ZYZXIZ,5,XYZZZ,0.0
ZYZXIX,5,XXYZZ,0.0
ZYZXII,4,XYZZ,0.0
IIZZZY,4,YZZZ,0.0
IIZZYZ,4,YZZZ,0.0
IIZZYX,4,XYZZ,0.0
IIZZYI,3,YZZ,0.0
IIZZXY,4,XYZZ,0.0
IIZXIY,3,XYZ,0.0
ZYZYZY,6,YYYZZZ,0.0
ZYZYYZ,6,YYYZZZ,0.0
ZYZYYX,6,XYYYZZ,0.0
ZYZYYI,5,YYYZZ,0.0
ZYZYXY,6,XYYYZZ,0.0
ZYZYIY,5,YYYZZ,0.0
IIZYZZ,4,YZZZ,0.0
IIZYZX,4,XYZZ,0.0
IIZYZI,3,YZZ,0.0
IIZYYY,4,YYYZ,0.0
IIZYXZ,4,XYZZ,0.0
IIZYXX,4,XXYZ,0.0
IIZYXI,3,XYZ,0.0
IIZYIZ,3,YZZ,0.0
IIZYIX,3,XYZ,0.0
ZYZZZZ,6,YZZZZZ,0.0
ZYZZZX,6,XYZZZZ,0.0
ZYZZZI,5,YZZZZ,0.0
ZYZZYY,6,YYYZZZ,0.0
ZYZZXZ,6,XYZZZZ,0.0
XZXZYX,6,XXXYZZ,0.0
ZYZZXX,6,XXYZZZ,0.0
ZYZZXI,5,XYZZZ,0.0
ZYZZIZ,5,YZZZZ,0.0
ZYZZIX,5,XYZZZ,0.0
ZYZZII,4,YZZZ,0.0
IIZXZY,4,XYZZ,0.0
IIZXYZ,4,XYZZ,0.0
IIZXYX,4,XXYZ,0.0
IIZXYI,3,XYZ,0.0
IIZXXY,4,XXYZ,0.0
XZXZYI,5,XXYZZ,0.0
ZZIIZY,4,YZZZ,0.0
ZZIIYZ,4,YZZZ,0.0
ZZIIYX,4,XYZZ,0.0
ZZIIYI,3,YZZ,0.0
ZZIIXY,4,XYZZ,0.0
XZXZXY,6,XXXYZZ,0.0
ZZIIIY,3,YZZ,0.0
XZXZIY,5,XXYZZ,0.0
IIZIZY,3,YZZ,0.0
IIZIYZ,3,YZZ,0.0
IIZIYX,3,XYZ,0.0
IIZIYI,2,YZ,0.0
IIZIXY,3,XYZ,0.0
IIZIIY,2,YZ,0.0
XYXZZZ,6,XXYZZZ,0.0
IIYZZX,4,XYZZ,0.0
IIYZZI,3,YZZ,0.0
IIYZYY,4,YYYZ,0.0
XYXZZX,6,XXXYZZ,0.0
IIYZXZ,4,XYZZ,0.0
IIYZXX,4,XXYZ,0.0
IIYZXI,3,XYZ,0.0
IIYZIZ,3,YZZ,0.0
IIYZIX,3,XYZ,0.0
IIYZII,2,YZ,0.0
ZZIXZY,5,XYZZZ,0.0
ZZIXYZ,5,XYZZZ,0.0
ZZIXYX,5,XXYZZ,0.0
ZZIXYI,4,XYZZ,0.0
ZZIXXY,5,XXYZZ,0.0
ZZIXIY,4,XYZZ,0.0
IIYYYZ,4,YYYZ,0.0
IIYYYX,4,XYYY,0.0
IIYYYI,3,YYY,0.0
IIYYXY,4,XYYY,0.0
IIYYIY,3,YYY,0.0
ZZIYZZ,5,YZZZZ,0.0
ZZIYZX,5,XYZZZ,0.0
ZZIYZI,4,YZZZ,0.0
ZZIYYY,5,YYYZZ,0.0
ZZIYXZ,5,XYZZZ,0.0
ZZIYXX,5,XXYZZ,0.0
ZZIYXI,4,XYZZ,0.0
ZZIYIZ,4,YZZZ,0.0
ZZIYIX,4,XYZZ,0.0
ZZIYII,3,YZZ,0.0
IIYZZZ,4,YZZZ,0.0
XYXZZI,5,XXYZZ,0.0
IIYXXX,4,XXXY,0.0
IIYXXI,3,XXY,0.0
IIYXIZ,3,XYZ,0.0
IIYXIX,3,XXY,0.0
IIYXII,2,XY,0.0
XZYXII,4,XXYZ,0.0
ZZIZZY,5,YZZZZ,0.0
ZZIZYZ,5,YZZZZ,0.0
ZZIZYX,5,XYZZZ,0.0
ZZIZYI,4,YZZZ,0.0
ZZIZXY,5,XYZZZ,0.0
XZYIZZ,5,XYZZZ,0.0
ZZIZIY,4,YZZZ,0.0
XZYIZX,5,XXYZZ,0.0
IIYYZY,4,YYYZ,0.0
XZYIZI,4,XYZZ,0.0
XZYIYY,5,XYYYZ,0.0
ZZXXIY,5,XXYZZ,0.0
XZYIXZ,5,XXYZZ,0.0
ZZXIZY,5,XYZZZ,0.0
ZZXIYZ,5,XYZZZ,0.0
ZZXIYX,5,XXYZZ,0.0
ZZXIYI,4,XYZZ,0.0
ZZXIXY,5,XXYZZ,0.0
XZYIXX,5,XXXYZ,0.0
ZZXIIY,4,XYZZ,0.0
IIYXZZ,4,XYZZ,0.0
IIYXZX,4,XXYZ,0.0
IIYXZI,3,XYZ,0.0
IIYXYY,4,XYYY,0.0
IIYXXZ,4,XXYZ,0.0
IIYIZI,2,YZ,0.0
XZYIXI,4,XXYZ,0.0
IIYIYY,3,YYY,0.0
XZYIIZ,4,XYZZ,0.0
IIYIXZ,3,XYZ,0.0
IIYIXX,3,XXY,0.0
IIYIXI,2,XY,0.0
IIYIIZ,2,YZ,0.0
IIYIIX,2,XY,0.0
IIYIII,1,Y,0.0
ZZXXZY,6,XXYZZZ,0.0
ZZXXYZ,6,XXYZZZ,0.0
ZZXXYX,6,XXXYZZ,0.0
ZZXXYI,5,XXYZZ,0.0
XZYIIX,4,XXYZ,0.0
ZZXXXY,6,XXXYZZ,0.0
IIXZXY,4,XXYZ,0.0
IIXZIY,3,XYZ,0.0
ZZXYZZ,6,XYZZZZ,0.0
ZZXYZX,6,XXYZZZ,0.0
ZZXYZI,5,XYZZZ,0.0
XZYIII,3,XYZ,0.0
ZZXYYY,6,XYYYZZ,0.0
ZZXYXZ,6,XXYZZZ,0.0
ZZXYXX,6,XXXYZZ,0.0
ZZXYXI,5,XXYZZ,0.0
ZZXYIZ,5,XYZZZ,0.0
ZZXYIX,5,XXYZZ,0.0
ZZXYII,4,XYZZ,0.0
IIYIZZ,3,YZZ,0.0
XYXYZY,6,XXYYYZ,0.0
IIYIZX,3,XYZ,0.0
ZZYIXX,5,XXYZZ,0.0
ZZYIXI,4,XYZZ,0.0
ZZYIIZ,4,YZZZ,0.0
ZZYIIX,4,XYZZ,0.0
ZZYIII,3,YZZ,0.0
ZZXZZY,6,XYZZZZ,0.0
ZZXZYZ,6,XYZZZZ,0.0
XYXYYZ,6,XXYYYZ,0.0
ZZXZYX,6,XXYZZZ,0.0
ZZXZYI,5,XYZZZ,0.0
ZZXZXY,6,XXYZZZ,0.0
ZZXZIY,5,XYZZZ,0.0
IIXZZY,4,XYZZ,0.0
IIXZYZ,4,XYZZ,0.0
IIXZYX,4,XXYZ,0.0
IIXZYI,3,XYZ,0.0
IIXYZX,4,XXYZ,0.0
IIXYZI,3,XYZ,0.0
IIXYYY,4,XYYY,0.0
IIXYXZ,4,XXYZ,0.0
IIXYXX,4,XXXY,0.0
IIXYXI,3,XXY,0.0
IIXYIZ,3,XYZ,0.0
IIXYIX,3,XXY,0.0
IIXYII,2,XY,0.0
ZZYIZZ,5,YZZZZ,0.0
XYXYYX,6,XXXYYY,0.0
ZZYIZX,5,XYZZZ,0.0
ZZYIZI,4,YZZZ,0.0
XYXXXZ,6,XXXXYZ,0.0
ZZYIYY,5,YYYZZ,0.0
ZZYIXZ,5,XYZZZ,0.0
IIXXYI,3,XXY,0.0
IIXXXY,4,XXXY,0.0
IIXXIY,3,XXY,0.0
ZZYXZZ,6,XYZZZZ,0.0
ZZYXZX,6,XXYZZZ,0.0
ZZYXZI,5,XYZZZ,0.0
XYXXXX,6,XXXXXY,0.0
ZZYXYY,6,XYYYZZ,0.0
ZZYXXZ,6,XXYZZZ,0.0
XYXXXI,5,XXXXY,0.0
ZZYXXX,6,XXXYZZ,0.0
ZZYXXI,5,XXYZZ,0.0
ZZYXIZ,5,XYZZZ,0.0
ZZYXIX,5,XXYZZ,0.0
ZZYXII,4,XYZZ,0.0
IIXYZZ,4,XYZZ,0.0
IIXIXY,3,XXY,0.0
IIXIIY,2,XY,0.0
XYXXIZ,5,XXXYZ,0.0
XYXXIX,5,XXXXY,0.0
ZZYYZY,6,YYYZZZ,0.0
XYXXII,4,XXXY,0.0
ZZYYYZ,6,YYYZZZ,0.0
XZYXZZ,6,XXYZZZ,0.0
ZZYYYX,6,XYYYZZ,0.0
ZZYYYI,5,YYYZZ,0.0
ZZYYXY,6,XYYYZZ,0.0
XZYXZX,6,XXXYZZ,0.0
ZZYYIY,5,YYYZZ,0.0
IIXXZY,4,XXYZ,0.0
IIXXYZ,4,XXYZ,0.0
IIXXYX,4,XXXY,0.0
IIIZIY,2,YZ,0.0
XZYXZI,5,XXYZZ,0.0
ZZYZZZ,6,YZZZZZ,0.0
ZZYZZX,6,XYZZZZ,0.0
ZZYZZI,5,YZZZZ,0.0
ZZYZYY,6,YYYZZZ,0.0
ZZYZXZ,6,XYZZZZ,0.0
ZZYZXX,6,XXYZZZ,0.0
ZZYZXI,5,XYZZZ,0.0
ZZYZIZ,5,YZZZZ,0.0
ZZYZIX,5,XYZZZ,0.0
ZZYZII,4,YZZZ,0.0
IIXIZY,3,XYZ,0.0
IIXIYZ,3,XYZ,0.0
IIXIYX,3,XXY,0.0
IIXIYI,2,XY,0.0
IIIYIX,2,XY,0.0
IIIYII,1,Y,0.0
ZZZIZY,5,YZZZZ,0.0
ZZZIYZ,5,YZZZZ,0.0
ZZZIYX,5,XYZZZ,0.0
ZZZIYI,4,YZZZ,0.0
ZZZIXY,5,XYZZZ,0.0
XZYXYY,6,XXYYYZ,0.0
ZZZIIY,4,YZZZ,0.0
IIIZZY,3,YZZ,0.0
IIIZYZ,3,YZZ,0.0
XZYXXZ,6,XXXYZZ,0.0
IIIZYX,3,XYZ,0.0
IIIZYI,2,YZ,0.0
IIIZXY,3,XYZ,0.0
XZYXXX,6,XXXXYZ,0.0
IIIIYX,2,XY,0.0
XYZXXI,5,XXXYZ,0.0
XYZXIZ,5,XXYZZ,0.0
XZYXXI,5,XXXYZ,0.0
XYZXIX,5,XXXYZ,0.0
XYZXII,4,XXYZ,0.0
XYZYZY,6,XYYYZZ,0.0
XYZYYZ,6,XYYYZZ,0.0
XYZYYX,6,XXYYYZ,0.0
XYZYYI,5,XYYYZ,0.0
XYZYXY,6,XXYYYZ,0.0
XYZYIY,5,XYYYZ,0.0
ZZZZZY,6,YZZZZZ,0.0
ZZZZYZ,6,YZZZZZ,0.0
ZZZZYX,6,XYZZZZ,0.0
XZYXIZ,5,XXYZZ,0.0
IIIIZY,2,YZ,0.0
ZZZXYZ,6,XYZZZZ,0.0
XZYXIX,5,XXXYZ,0.0
ZZZXYX,6,XXYZZZ,0.0
ZZZXYI,5,XYZZZ,0.0
XZYZXI,5,XXYZZ,0.0
ZZZXXY,6,XXYZZZ,0.0
ZZZXIY,5,XYZZZ,0.0
IIIYZZ,3,YZZ,0.0
IIIYZX,3,XYZ,0.0
IIIYZI,2,YZ,0.0
IIIYYY,3,YYY,0.0
IIIYXZ,3,XYZ,0.0
IIIYXX,3,XXY,0.0
IIIYXI,2,XY,0.0
ZZZZIY,5,YZZZZ,0.0
