train_f1,test_f1,train_bal,test_bal,dataset,n_qubits,seed,arm,k,n_live,n_train,k_over_n,gap_f1,gap_bal
0.9404761904761905,0.7159090909090909,0.9459028747797954,0.8325995758805089,EColi,6,4,spectral,648,2080,1354,0.47858197932053176,0.22456709956709953,0.11330329889928648
0.9436201780415431,0.6783625730994152,0.9487277335368576,0.8041904849714181,EColi,6,4,spectral,972,2080,1354,0.7178729689807977,0.2652576049421279,0.14453724856543948
0.9436201780415431,0.7134502923976608,0.9487277335368576,0.824278535865757,EColi,6,4,spectral,1458,2080,1354,1.0768094534711965,0.2301698856438823,0.12444919767110063
0.9436201780415431,0.7485380116959064,0.9487277335368576,0.8443665867600959,EColi,6,4,spectral,2080,2080,1354,1.536189069423929,0.1950821663456367,0.10436114677676167
0.23529411764705882,0.265625,0.5643549385827225,0.5732643370827954,EColi,6,4,random_live,1,2080,1354,0.0007385524372230429,-0.03033088235294118,-0.008909398500072996
0.3082706766917293,0.2923076923076923,0.5954283849104062,0.5846279734464318,EColi,6,4,random_live,2,2080,1354,0.0014771048744460858,0.015962984384036982,0.010800411463974369
0.3282442748091603,0.38235294117647056,0.6036269554406731,0.6254148995021206,EColi,6,4,random_live,3,2080,1354,0.0022156573116691287,-0.054108666367310265,-0.021787944061447462
0.41353383458646614,0.5306122448979592,0.6409237312136092,0.7013069334316798,EColi,6,4,random_live,4,2080,1354,0.0029542097488921715,-0.11707841031149308,-0.060383202218070586
0.5390070921985816,0.6578947368421053,0.7023698092920333,0.7698921261294487,EColi,6,4,random_live,6,2080,1354,0.004431314623338257,-0.11888764464352375,-0.06752231683741539
0.5435540069686411,0.6363636363636364,0.7067451002980862,0.7611677115987461,EColi,6,4,random_live,8,2080,1354,0.005908419497784343,-0.09280962939499526,-0.05442261130065984
0.6169491525423729,0.6535947712418301,0.7455923083200131,0.7688779273464872,EColi,6,4,random_live,12,2080,1354,0.008862629246676515,-0.03664561869945715,-0.02328561902647408
0.6075085324232082,0.6410256410256411,0.7399425908058888,0.7658353309976028,EColi,6,4,random_live,16,2080,1354,0.011816838995568686,-0.033517108602432844,-0.02589274019171406
0.6447368421052632,0.675,0.7645167019474005,0.7885626037248755,EColi,6,4,random_live,24,2080,1354,0.01772525849335303,-0.03026315789473688,-0.02404590177747501
0.6688311688311688,0.6956521739130435,0.7790658045687351,0.8009404388714734,EColi,6,4,random_live,32,2080,1354,0.023633677991137372,-0.026821005081874683,-0.021874634302738283
0.6730158730158731,0.7272727272727273,0.7858411454958263,0.8236677115987461,EColi,6,4,random_live,48,2080,1354,0.03545051698670606,-0.054256854256854226,-0.03782656610291979
0.7371794871794872,0.7283950617283951,0.8163625803416711,0.8200142909828507,EColi,6,4,random_live,64,2080,1354,0.047267355982274745,0.008784425451092148,-0.0036517106411796396
0.8012422360248447,0.7176470588235294,0.8576098382846362,0.8252927346487184,EColi,6,4,random_live,96,2080,1354,0.07090103397341212,0.08359517720131526,0.03231710363591778
0.8501529051987767,0.7251461988304093,0.8879824700353767,0.8309745528305366,EColi,6,4,random_live,128,2080,1354,0.09453471196454949,0.12500670636836742,0.05700791720484011
0.9313432835820895,0.7005649717514124,0.9398283484296474,0.8248893601327678,EColi,6,4,random_live,192,2080,1354,0.14180206794682423,0.2307783118306771,0.11493898829687954
0.9436201780415431,0.7,0.9487277335368576,0.8285427807486632,EColi,6,4,random_live,288,2080,1354,0.21270310192023634,0.24362017804154312,0.12018495278819441
0.9436201780415431,0.6892655367231638,0.9487277335368576,0.8181933431679882,EColi,6,4,random_live,432,2080,1354,0.3190546528803545,0.25435464131837926,0.13053439036886938
0.9436201780415431,0.7191011235955056,0.9487277335368576,0.8372671952793657,EColi,6,4,random_live,648,2080,1354,0.47858197932053176,0.22451905444603748,0.11146053825749191
0.9436201780415431,0.7314285714285714,0.9487277335368576,0.84030979162825,EColi,6,4,random_live,972,2080,1354,0.7178729689807977,0.21219160661297165,0.10841794190860754
0.9436201780415431,0.72,0.9487277335368576,0.8336137746634704,EColi,6,4,random_live,1458,2080,1354,1.0768094534711965,0.2236201780415431,0.11511395887338716
0.9436201780415431,0.7441860465116279,0.9487277335368576,0.8433523879771344,EColi,6,4,random_live,2080,2080,1354,1.536189069423929,0.19943413152991518,0.10537534555972317
0.6815003178639543,0.6825633383010432,0.5817598477172945,0.5830277155655095,20News,4,0,spectral,1,136,1257,0.0007955449482895784,-0.0010630204370889462,-0.0012678678482149763
0.6827956989247311,0.7339449541284404,0.6120897424088914,0.6606942889137738,20News,4,0,spectral,2,136,1257,0.0015910898965791568,-0.051149255203709276,-0.04860454650488244
0.7130075705437027,0.7295597484276729,0.6591983666451752,0.6688129899216126,20News,4,0,spectral,3,136,1257,0.002386634844868735,-0.01655217788397023,-0.009614623276437473
0.6931254429482636,0.7096774193548387,0.6497996684166897,0.6575867861142217,20News,4,0,spectral,4,136,1257,0.0031821797931583136,-0.01655197640657513,-0.007787117697532042
0.741307371349096,0.7550702028081123,0.696616622148537,0.6958986562150056,20News,4,0,spectral,6,136,1257,0.00477326968973747,-0.013762831459016356,0.0007179659335314614
0.75,0.768025078369906,0.7060997513125173,0.7135988241881299,20News,4,0,spectral,8,136,1257,0.006364359586316627,-0.018025078369905967,-0.007499072875612578
0.7565278757939309,0.8025276461295419,0.7200577200577201,0.7581886898096304,20News,4,0,spectral,12,136,1257,0.00954653937947494,-0.04599977033561098,-0.038130969751910326
0.7563380281690141,0.8075117370892019,0.7190061711338307,0.7605123180291153,20News,4,0,spectral,16,136,1257,0.012728719172633254,-0.0511737089201878,-0.041506146895284646
0.7803138373751783,0.8109854604200323,0.7510438733842989,0.7766587346024636,20News,4,0,spectral,24,136,1257,0.01909307875894988,-0.030671623044853935,-0.025614861218164697
0.7870503597122303,0.8006430868167203,0.7616821712566393,0.7627309630459127,20News,4,0,spectral,32,136,1257,0.02545743834526651,-0.013592727104489999,-0.0010487917892734178
0.7927797833935019,0.8072487644151565,0.769330846458506,0.7795562709966406,20News,4,0,spectral,48,136,1257,0.03818615751789976,-0.014468981021654614,-0.010225424538134575
0.8061002178649237,0.8143322475570033,0.7860711983052409,0.7835246360582306,20News,4,0,spectral,64,136,1257,0.05091487669053302,-0.00823202969207959,0.00254656224701022
0.8102564102564103,0.8181818181818182,0.7934934450891897,0.7868141097424413,20News,4,0,spectral,96,136,1257,0.07637231503579953,-0.007925407925407968,0.006679335346748472
0.8298334540188269,0.8163934426229508,0.8114695588099843,0.7882628779395296,20News,4,0,spectral,128,136,1257,0.10182975338106603,0.01344001139587614,0.023206680870454632
0.8277858176555717,0.8105436573311368,0.8089750084430936,0.7833286674132138,20News,4,0,spectral,136,136,1257,0.10819411296738266,0.01724216032443493,0.025646341029879727
0.6897297297297297,0.7018867924528301,0.5002110773387369,0.5078177491601343,20News,4,0,random_live,1,136,1257,0.0007955449482895784,-0.012157062723100465,-0.007606671821397404
0.6962962962962963,0.67828418230563,0.5410142458014798,0.5139907614781635,20News,4,0,random_live,2,136,1257,0.0015910898965791568,0.018012113990666268,0.02702348432331636
0.6943963027151935,0.6783783783783783,0.5462105861042031,0.5192119260918253,20News,4,0,random_live,3,136,1257,0.002386634844868735,0.016017924336815148,0.02699866001237783
0.6762762762762763,0.6685714285714286,0.5436162537226367,0.5401875699888018,20News,4,0,random_live,4,136,1257,0.0031821797931583136,0.007704847704847695,0.0034286837338348697
0.6899458157736303,0.6817538896746818,0.5632426084553744,0.5517007278835386,20News,4,0,random_live,6,136,1257,0.00477326968973747,0.008191926098948588,0.011541880571835805
0.6748466257668712,0.6569767441860465,0.553740290442418,0.535540313549832,20News,4,0,random_live,8,136,1257,0.006364359586316627,0.017869881580824698,0.01819997689258601
0.6776649746192893,0.6786248131539612,0.5758842221608179,0.579738241881299,20News,4,0,random_live,12,136,1257,0.00954653937947494,-0.000959838534671853,-0.00385401972048105
0.6844155844155844,0.6790123456790124,0.5965429369684689,0.5980123180291154,20News,4,0,random_live,16,136,1257,0.012728719172633254,0.0054032387365720025,-0.0014693810606464242
0.7229407760381211,0.7097791798107256,0.6659183015565995,0.6466615341545353,20News,4,0,random_live,24,136,1257,0.01909307875894988,0.013161596227395544,0.019256767402064168
0.7401791867677464,0.7373417721518988,0.6915239016302845,0.6810960246360582,20News,4,0,random_live,32,136,1257,0.02545743834526651,0.002837414615847633,0.010427876994226315
0.756198347107438,0.7424960505529226,0.7099336833379386,0.6865131578947368,20News,4,0,random_live,48,136,1257,0.03818615751789976,0.013702296554515492,0.023420525443201834
0.7755681818181818,0.766721044045677,0.744116698903933,0.7290663493840985,20News,4,0,random_live,64,136,1257,0.05091487669053302,0.008847137772504787,0.015050349519834416
0.8063354931605472,0.7794361525704809,0.7834730281538792,0.7503429451287794,20News,4,0,random_live,96,136,1257,0.07637231503579953,0.026899340590066267,0.03313008302509979
0.8230152949745084,0.8105436573311368,0.8056975530379786,0.7833286674132138,20News,4,0,random_live,128,136,1257,0.10182975338106603,0.01247163764337167,0.0223688856247648
0.8277858176555717,0.8105436573311368,0.8089750084430936,0.7833286674132138,20News,4,0,random_live,136,136,1257,0.10819411296738266,0.01724216032443493,0.025646341029879727
0.6940346375881976,0.6558345642540621,0.6018420850508206,0.54476485874759,20News,4,1,spectral,1,136,1257,0.0007955449482895784,0.038200073334135554,0.057077226303230644
0.7065217391304348,0.6615146831530139,0.6454530325917203,0.5779333277447117,20News,4,1,spectral,2,136,1257,0.0015910898965791568,0.04500705597742094,0.06751970484700853
0.7423521414004078,0.6919431279620853,0.6881794208761105,0.62629586162573,20News,4,1,spectral,3,136,1257,0.002386634844868735,0.05040901343832249,0.06188355925038047
0.7569397427217333,0.7,0.7037596968688394,0.6303545980383938,20News,4,1,spectral,4,136,1257,0.0031821797931583136,0.0569397427217333,0.07340509883044566
0.7773279352226721,0.7145085803432137,0.7266660692798075,0.647071562299159,20News,4,1,spectral,6,136,1257,0.00477326968973747,0.06281935487945833,0.07959450698064852
0.7803867403314917,0.7363494539781591,0.7392150336670166,0.6734288987621203,20News,4,1,spectral,8,136,1257,0.006364359586316627,0.044037286353332594,0.06578613490489627
0.7717614804660726,0.74884437596302,0.7262103484472209,0.6829085980942801,20News,4,1,spectral,12,136,1257,0.00954653937947494,0.02291710450305262,0.043301750352940815
0.7919834139599171,0.7697160883280757,0.7529775467881923,0.7183195014949563,20News,4,1,spectral,16,136,1257,0.012728719172633254,0.022267325631841417,0.03465804529323602
0.7829131652661064,0.789049919484702,0.7473540029186615,0.7495109956129321,20News,4,1,spectral,24,136,1257,0.01909307875894988,-0.006136754218595608,-0.0021569926942706097
0.806497175141243,0.7712418300653595,0.7773394096111012,0.7346103333612765,20News,4,1,spectral,32,136,1257,0.02545743834526651,0.03525534507588346,0.04272907624982469
0.8090204369274137,0.7836065573770492,0.7794976829923961,0.750125743985246,20News,4,1,spectral,48,136,1257,0.03818615751789976,0.02541387955036445,0.029371939007150072
0.8172804532577904,0.7806451612903226,0.7905527535267161,0.7403246989130131,20News,4,1,spectral,64,136,1257,0.05091487669053302,0.03663529196746784,0.050228054613702944
0.8242766407904023,0.775974025974026,0.7973680841803426,0.7374675161371448,20News,4,1,spectral,96,136,1257,0.07637231503579953,0.04830261481637632,0.059900568043197766
0.8367783321454028,0.7862969004893964,0.8146509127217798,0.7513272976220415,20News,4,1,spectral,128,136,1257,0.10182975338106603,0.05048143165600638,0.06332361509973827
0.8378766140602583,0.7882736156351792,0.8178307176322999,0.7529829267611143,20News,4,1,spectral,136,136,1257,0.10819411296738266,0.04960299842507909,0.06484779087118553
0.7120901639344263,0.718192627824019,0.5,0.5,20News,4,1,random_live,1,136,1257,0.0007955449482895784,-0.006102463889592791,0.0
0.7091757387247278,0.7117008443908324,0.5027624875188816,0.4989591192332411,20News,4,1,random_live,2,136,1257,0.0015910898965791568,-0.0025251056661045324,0.0038033682856405404
0.6946438431805633,0.6822916666666666,0.5192439642591976,0.5033950876016431,20News,4,1,random_live,3,136,1257,0.002386634844868735,0.01235217651389664,0.015848876657554523
0.6940024479804161,0.6733238231098431,0.5769528149722215,0.5468466202811076,20News,4,1,random_live,4,136,1257,0.0031821797931583136,0.020678624870573037,0.030106194691113863
0.6929330831769857,0.6833578792341679,0.5871732507232648,0.5781987872691201,20News,4,1,random_live,6,136,1257,0.00477326968973747,0.009575203942817745,0.008974463454144654
0.6736842105263158,0.6686838124054463,0.5898755728513275,0.5747547992287703,20News,4,1,random_live,8,136,1257,0.006364359586316627,0.005000398120869498,0.01512077362255726
0.6838624338624338,0.662557781201849,0.6050385314524181,0.5774792522424343,20News,4,1,random_live,12,136,1257,0.00954653937947494,0.02130465266058479,0.0275592792099838
0.6856368563685636,0.6430868167202572,0.6193668552702323,0.5779612708525442,20News,4,1,random_live,16,136,1257,0.012728719172633254,0.04255003964830639,0.041405584417688046
0.7044368600682593,0.6852459016393443,0.6452443738959011,0.6371657305725542,20News,4,1,random_live,24,136,1257,0.01909307875894988,0.01919095842891505,0.008078643323346846
0.7276536312849162,0.6802721088435374,0.682649325379554,0.6496912286584514,20News,4,1,random_live,32,136,1257,0.02545743834526651,0.04738152244137883,0.032958096721102614
0.7543493389004872,0.7180327868852459,0.7119921144934587,0.674819068376785,20News,4,1,random_live,48,136,1257,0.03818615751789976,0.03631655201524131,0.037173046116673714
0.7810320781032078,0.7326732673267327,0.7436250288025807,0.6945538882834549,20News,4,1,random_live,64,136,1257,0.05091487669053302,0.04835881077647519,0.049071140519125866
0.8141843971631205,0.7739837398373983,0.7875048004301185,0.7358118869980719,20News,4,1,random_live,96,136,1257,0.07637231503579953,0.0402006573257222,0.05169291343204663
0.8412017167381974,0.7980613893376414,0.8207084154740265,0.7612610724564786,20News,4,1,random_live,128,136,1257,0.10182975338106603,0.04314032740055607,0.05944734301754795
0.8378766140602583,0.7882736156351792,0.8178307176322999,0.7529829267611143,20News,4,1,random_live,136,136,1257,0.10819411296738266,0.04960299842507909,0.06484779087118553
0.6740547588005215,0.6822840409956076,0.5869797756480626,0.569773509336041,20News,4,2,spectral,1,136,1257,0.0007955449482895784,-0.008229282195086118,0.0172062663120216
0.6907849829351536,0.6836248012718601,0.6297503740049936,0.6197819710046821,20News,4,2,spectral,2,136,1257,0.0015910898965791568,0.007160181663293463,0.009968403000311432
0.7027397260273973,0.7053140096618358,0.645360295732003,0.6525286286455689,20News,4,2,spectral,3,136,1257,0.002386634844868735,-0.0025742836344384568,-0.007168332913565889
0.7316076294277929,0.7275590551181103,0.6768635149831761,0.6674352682348959,20News,4,2,spectral,4,136,1257,0.0031821797931583136,0.00404857430968264,0.009428246748280245
0.7584308327598073,0.7629513343799058,0.7124616421499799,0.7086576972979071,20News,4,2,spectral,6,136,1257,0.00477326968973747,-0.004520501620098538,0.0038039448520728047
0.7694444444444445,0.7658227848101266,0.7286587389521733,0.715821910080668,20News,4,2,spectral,8,136,1257,0.006364359586316627,0.003621659634317931,0.01283682887150528
0.7640449438202247,0.7660256410256411,0.7266240496699055,0.7219636712359677,20News,4,2,spectral,12,136,1257,0.00954653937947494,-0.001980697205416382,0.00466037843393774
0.7741935483870968,0.7694805194805194,0.7377088939153345,0.7319061318892086,20News,4,2,spectral,16,136,1257,0.012728719172633254,0.004713028906577321,0.005802762026125841
0.7808417997097242,0.771004942339374,0.7572771415296167,0.7402408755006488,20News,4,2,spectral,24,136,1257,0.01909307875894988,0.009836857370350227,0.017036266028967906
0.7997107736804049,0.761437908496732,0.7769666535615998,0.7254752637220059,20News,4,2,spectral,32,136,1257,0.02545743834526651,0.0382728651836729,0.05149138983959389
0.8043165467625899,0.7811993517017828,0.7804641746616084,0.7449159474248321,20News,4,2,spectral,48,136,1257,0.03818615751789976,0.023117195060807116,0.03554822723677631
0.810578984989278,0.797427652733119,0.785419421709139,0.7605559316297175,20News,4,2,spectral,64,136,1257,0.05091487669053302,0.013151332256159054,0.02486349007942157
0.8250539956803455,0.7947019867549668,0.8038031074326153,0.7696240198567157,20News,4,2,spectral,96,136,1257,0.07637231503579953,0.030352008925378704,0.0341790875758996
0.8431654676258993,0.7882736156351792,0.8237862070021904,0.7552955942911942,20News,4,2,spectral,128,136,1257,0.10182975338106603,0.05489185199072011,0.06849061271099621
0.8403722261989979,0.7817589576547231,0.8192611295206098,0.7476941952953122,20News,4,2,spectral,136,136,1257,0.10819411296738266,0.05861326854427473,0.07156693422529758
0.7062467733608673,0.731764705882353,0.5020449010227058,0.5,20News,4,2,random_live,1,136,1257,0.0007955449482895784,-0.02551793252148571,0.002044901022705825
0.6568123393316195,0.658753709198813,0.5580882090139033,0.5477026569639533,20News,4,2,random_live,2,136,1257,0.0015910898965791568,-0.0019413698671935098,0.010385552049950064
0.6679462571976967,0.6559766763848397,0.5696083286955013,0.5327889659840921,20News,4,2,random_live,3,136,1257,0.002386634844868735,0.011969580812857039,0.036819362711409176
0.6606334841628959,0.6724890829694323,0.5659691196969155,0.5534001805155977,20News,4,2,random_live,4,136,1257,0.0031821797931583136,-0.011855598806536416,0.01256893918131785
0.6879673691366417,0.6750788643533123,0.6244964335496521,0.6050163592260394,20News,4,2,random_live,6,136,1257,0.00477326968973747,0.012888504783329369,0.01948007432361276
0.6904109589041096,0.6926677067082684,0.6309196182851424,0.6200710780165848,20News,4,2,random_live,8,136,1257,0.006364359586316627,-0.002256747804158743,0.010848540268557638
0.7205982324949014,0.7333333333333333,0.6630049067412804,0.6544184013087381,20News,4,2,random_live,12,136,1257,0.00954653937947494,-0.012735100838431879,0.008586505432542357
0.7268877911079746,0.714975845410628,0.6862225750945863,0.6639307271393919,20News,4,2,random_live,16,136,1257,0.012728719172633254,0.01191194569734666,0.022291847955194344
0.7391613361762616,0.7302631578947368,0.7030017411017446,0.6924394990692164,20News,4,2,random_live,24,136,1257,0.01909307875894988,0.008898178281524727,0.010562242032528202
0.7560627674750356,0.752827140549273,0.7234252219777078,0.7101243865290234,20News,4,2,random_live,32,136,1257,0.02545743834526651,0.0032356269257626247,0.013300835448684323
0.7747875354107648,0.7577235772357723,0.7419454897295421,0.7188963163535849,20News,4,2,random_live,48,136,1257,0.03818615751789976,0.01706395817499251,0.023049173375957244
0.7810480976310122,0.7508305647840532,0.75376940868917,0.7208001917978225,20News,4,2,random_live,64,136,1257,0.05091487669053302,0.03021753284695905,0.032969216891347464
0.8120950323974082,0.7722132471728594,0.7893624299857547,0.7329285835166695,20News,4,2,random_live,96,136,1257,0.07637231503579953,0.03988178522454877,0.056433846469085225
0.8371757925072046,0.7854785478547854,0.817514921905715,0.757636655948553,20News,4,2,random_live,128,136,1257,0.10182975338106603,0.051697244652419205,0.05987826595716195
0.8403722261989979,0.7817589576547231,0.8192611295206098,0.7476941952953122,20News,4,2,random_live,136,136,1257,0.10819411296738266,0.05861326854427473,0.07156693422529758
0.6846733668341709,0.683982683982684,0.5775793060273606,0.5711197308419531,20News,4,3,spectral,1,136,1257,0.0007955449482895784,0.000690682851486879,0.006459575185407518
0.703868103994927,0.686046511627907,0.607193988033539,0.5776609943276609,20News,4,3,spectral,2,136,1257,0.0015910898965791568,0.017821592367020078,0.02953299370587803
0.7306701030927835,0.6977443609022557,0.6490265704697298,0.6099988877766656,20News,4,3,spectral,3,136,1257,0.002386634844868735,0.032925742190527796,0.039027682693064225
0.7490092470277411,0.7207488299531981,0.6831992323402334,0.6556348014681348,20News,4,3,spectral,4,136,1257,0.0031821797931583136,0.028260417074542965,0.02756443087209859
0.7545638945233266,0.7278688524590164,0.700161126448342,0.6856995884773662,20News,4,3,spectral,6,136,1257,0.00477326968973747,0.02669504206431017,0.014461537970975824
0.7564625850340136,0.7476038338658147,0.7050295569535812,0.6977394060727394,20News,4,3,spectral,8,136,1257,0.006364359586316627,0.008858751168198897,0.007290150880841728
0.7687120701281187,0.7491749174917491,0.7159145721938854,0.7126640529418307,20News,4,3,spectral,12,136,1257,0.00954653937947494,0.01953715263636957,0.003250519252054773
0.7712152070604209,0.759075907590759,0.7216822832746641,0.7239044600155711,20News,4,3,spectral,16,136,1257,0.012728719172633254,0.012139299469661857,-0.002222176740906967
0.7794221282593375,0.7525773195876289,0.7460552242941738,0.7320723501279057,20News,4,3,spectral,24,136,1257,0.01909307875894988,0.026844808671708686,0.013982874166268089
0.7969079409697821,0.7679465776293823,0.7650337647143342,0.738307752196641,20News,4,3,spectral,32,136,1257,0.02545743834526651,0.02896136334039978,0.026726012517693132
0.8144475920679887,0.7845117845117845,0.7878262297437371,0.759836225114003,20News,4,3,spectral,48,136,1257,0.03818615751789976,0.029935807556204175,0.02799000462973411
0.8216062544420754,0.7653061224489796,0.7971602746333604,0.7422074852630408,20News,4,3,spectral,64,136,1257,0.05091487669053302,0.0563001319930958,0.054952789370319555
0.8274398868458275,0.7775891341256367,0.8021531419657426,0.7551370815259704,20News,4,3,spectral,96,136,1257,0.07637231503579953,0.049850752720190794,0.047016060439772245
0.8429282160625444,0.7925801011804384,0.8213484846929875,0.7693874429985541,20News,4,3,spectral,128,136,1257,0.10182975338106603,0.050348114882106,0.051961041694433385
0.8415841584158416,0.7741935483870968,0.8182786153388273,0.7513902791680569,20News,4,3,spectral,136,136,1257,0.10819411296738266,0.0673906100287448,0.06688833617077039
0.7160367722165475,0.7089820359281437,0.5,0.5,20News,4,3,random_live,1,136,1257,0.0007955449482895784,0.007054736288403807,0.0
0.7160367722165475,0.7089820359281437,0.5,0.5,20News,4,3,random_live,2,136,1257,0.0015910898965791568,0.007054736288403807,0.0
0.7160367722165475,0.7089820359281437,0.5,0.5,20News,4,3,random_live,3,136,1257,0.002386634844868735,0.007054736288403807,0.0
0.7117070654976793,0.6974483596597812,0.49934831022485865,0.4909701368034701,20News,4,3,random_live,4,136,1257,0.0031821797931583136,0.014258705837898011,0.008378173421388524
0.7029379760609358,0.6936708860759494,0.5192235655127824,0.5101629407184962,20News,4,3,random_live,6,136,1257,0.00477326968973747,0.009267089984986376,0.009060624794286154
0.6821428571428572,0.667590027700831,0.5435939408245158,0.5264361583806028,20News,4,3,random_live,8,136,1257,0.006364359586316627,0.014552829442026183,0.017157782443913083
0.6763157894736842,0.6697388632872504,0.592338540009647,0.5863502391280169,20News,4,3,random_live,12,136,1257,0.00954653937947494,0.006576926186433796,0.00598830088163016
0.7017310252996005,0.6677067082683308,0.6294887057543694,0.5919391613836058,20News,4,3,random_live,16,136,1257,0.012728719172633254,0.034024317031269735,0.03754954437076363
0.7208672086720868,0.6773162939297125,0.6609327374049405,0.6153097541986431,20News,4,3,random_live,24,136,1257,0.01909307875894988,0.04355091474237427,0.04562298320629743
0.7520661157024794,0.7166123778501629,0.7050911339402087,0.6699755310866422,20News,4,3,random_live,32,136,1257,0.02545743834526651,0.035453737852316536,0.03511560285356652
0.768384879725086,0.7389162561576355,0.7233564075986001,0.6989976087198309,20News,4,3,random_live,48,136,1257,0.03818615751789976,0.029468623567450503,0.02435879887876924
0.7955182072829131,0.7609427609427609,0.7621499091739448,0.7336086086086087,20News,4,3,random_live,64,136,1257,0.05091487669053302,0.034575446340152194,0.028541300565336103
0.8217054263565892,0.7773972602739726,0.7944316444134278,0.757931542653765,20News,4,3,random_live,96,136,1257,0.07637231503579953,0.04430816608261656,0.036500101759662895
0.8419560595322466,0.7911714770797963,0.8193639097281376,0.7701242909576242,20News,4,3,random_live,128,136,1257,0.10182975338106603,0.05078458245245032,0.049239618770513305
0.8415841584158416,0.7741935483870968,0.8182786153388273,0.7513902791680569,20News,4,3,random_live,136,136,1257,0.10819411296738266,0.0673906100287448,0.06688833617077039
0.6935179358086847,0.6617210682492581,0.5905846502401444,0.5562430323299888,20News,4,4,spectral,1,136,1257,0.0007955449482895784,0.03179686755942657,0.03434161791015555
0.6942038640906063,0.7047913446676971,0.6209730330973751,0.6312709030100334,20News,4,4,spectral,2,136,1257,0.0015910898965791568,-0.010587480577090802,-0.010297869912658353
0.7225130890052356,0.706060606060606,0.6467571543536093,0.6229654403567447,20News,4,4,spectral,3,136,1257,0.002386634844868735,0.016452482944629532,0.023791713996864527
0.732977303070761,0.7383177570093458,0.6687584255552537,0.6754877369007803,20News,4,4,spectral,4,136,1257,0.0031821797931583136,-0.005340453938584733,-0.006729311345526678
0.7650273224043715,0.7602523659305994,0.7168885289429036,0.7071767001114827,20News,4,4,spectral,6,136,1257,0.00477326968973747,0.0047749564737721295,0.009711828831420855
0.7678447678447679,0.7670807453416149,0.7260073504159597,0.7088768115942029,20News,4,4,spectral,8,136,1257,0.006364359586316627,0.0007640225031529946,0.017130538821756747
0.7836338418862691,0.7539936102236422,0.7446204591703359,0.7050654960981049,20News,4,4,spectral,12,136,1257,0.00954653937947494,0.02964023166262686,0.03955496307223105
0.786013986013986,0.7588424437299035,0.7505215514811037,0.7133988294314382,20News,4,4,spectral,16,136,1257,0.012728719172633254,0.027171542284082473,0.03712272204966549
0.7980433263452131,0.7567567567567568,0.764124177947727,0.7063266443701226,20News,4,4,spectral,24,136,1257,0.01909307875894988,0.041286569588456334,0.05779753357760442
0.8025568181818182,0.7654723127035831,0.7750319081864361,0.7263099219620959,20News,4,4,spectral,32,136,1257,0.02545743834526651,0.037084505478235164,0.04872198622434021
0.8137044967880086,0.7757774140752864,0.7893470226714713,0.7400710702341138,20News,4,4,spectral,48,136,1257,0.03818615751789976,0.03792708271272216,0.049275952437357495
0.8181818181818182,0.7909238249594813,0.7927505625579858,0.7538600891861762,20News,4,4,spectral,64,136,1257,0.05091487669053302,0.027257993222336907,0.03889047337180962
0.8272921108742004,0.8,0.8033097375071121,0.7626323857302117,20News,4,4,spectral,96,136,1257,0.07637231503579953,0.02729211087420036,0.04067735177690035
0.8441281138790035,0.8085106382978723,0.8228173006443147,0.7776268115942029,20News,4,4,spectral,128,136,1257,0.10182975338106603,0.035617475581131264,0.045190489050111804
0.8417317246273953,0.7915309446254072,0.8192394831130088,0.7563545150501672,20News,4,4,spectral,136,136,1257,0.10819411296738266,0.05020078000198813,0.0628849680628416
0.6804245283018868,0.6423562412342216,0.5367584870650107,0.49752647714604237,20News,4,4,random_live,1,136,1257,0.0007955449482895784,0.038068287067665185,0.03923200991896836
0.6674727932285369,0.6416184971098265,0.5340559021174733,0.51498745819398,20News,4,4,random_live,2,136,1257,0.0015910898965791568,0.025854296118710374,0.019068443923493383
0.6650276582667486,0.6350148367952523,0.5404875160822386,0.5224428651059085,20News,4,4,random_live,3,136,1257,0.002386634844868735,0.03001282147149631,0.018044650976330012
0.6662515566625156,0.6350148367952523,0.5496063375552948,0.5224428651059085,20News,4,4,random_live,4,136,1257,0.0031821797931583136,0.031236719867263285,0.027163472449386217
0.6650031191515907,0.6337817638266069,0.5490681271816742,0.5253483835005575,20News,4,4,random_live,6,136,1257,0.00477326968973747,0.031221355324983824,0.023719743681116734
0.6691776522284997,0.6331360946745562,0.5580126710099389,0.5182761984392419,20News,4,4,random_live,8,136,1257,0.006364359586316627,0.03604155755394345,0.03973647257069701
0.691324815063887,0.6790123456790124,0.6222198871295959,0.5991429765886287,20News,4,4,random_live,12,136,1257,0.00954653937947494,0.012312469384874625,0.023076910540967166
0.7087045921864291,0.6813880126182965,0.6520969701318872,0.6132873467112597,20News,4,4,random_live,16,136,1257,0.012728719172633254,0.027316579568132604,0.03880962342062744
0.727147766323024,0.7047619047619048,0.6750042287957927,0.6441541248606466,20News,4,4,random_live,24,136,1257,0.01909307875894988,0.022385861561119214,0.03085010393514609
0.7546907574704657,0.7163695299837926,0.711866513575716,0.667481884057971,20News,4,4,random_live,32,136,1257,0.02545743834526651,0.038321227486673104,0.04438462951774491
0.7763066202090593,0.7411003236245954,0.7379953457617214,0.6954431438127091,20News,4,4,random_live,48,136,1257,0.03818615751789976,0.035206296584463836,0.042552201949012325
